product_id,gross_price,week,year,nb_sold_pieces,date
21,21.62,29,2016,227,2016-07-18
21,21.62,29,2017,217,2017-07-17
21,21.62,29,2018,181,2018-07-16
21,21.62,30,2016,197,2016-07-25
21,21.62,30,2017,199,2017-07-24
21,21.62,30,2018,209,2018-07-23
21,21.62,31,2016,181,2016-08-01
21,21.62,31,2017,227,2017-07-31
21,21.62,31,2018,217,2018-07-30
21,21.62,32,2016,209,2016-08-08
21,21.62,32,2017,197,2017-08-07
21,21.62,32,2018,199,2018-08-06
21,21.62,33,2016,217,2016-08-15
21,21.62,33,2017,181,2017-08-14
21,21.62,33,2018,227,2018-08-13
21,21.62,34,2016,199,2016-08-22
21,21.62,34,2017,209,2017-08-21
21,21.62,34,2018,197,2018-08-20
21,21.62,35,2016,227,2016-08-29
21,21.62,35,2017,217,2017-08-28
21,21.62,35,2018,181,2018-08-27
21,21.62,36,2016,197,2016-09-05
21,21.62,36,2017,199,2017-09-04
21,21.62,36,2018,209,2018-09-03
21,21.62,37,2016,181,2016-09-12
21,21.62,37,2017,227,2017-09-11
21,21.62,37,2018,217,2018-09-10
21,21.62,38,2016,209,2016-09-19
21,21.62,38,2017,197,2017-09-18
21,21.62,38,2018,199,2018-09-17
21,21.62,39,2016,217,2016-09-26
21,21.62,39,2017,181,2017-09-25
21,21.62,39,2018,227,2018-09-24
21,21.62,40,2016,199,2016-10-03
21,21.62,40,2017,209,2017-10-02
21,21.62,40,2018,197,2018-10-01
21,21.62,41,2016,227,2016-10-10
21,21.62,41,2017,217,2017-10-09
21,21.62,41,2018,181,2018-10-08
21,21.62,42,2016,197,2016-10-17
21,21.62,42,2017,199,2017-10-16
21,21.62,42,2018,209,2018-10-15
21,21.62,43,2016,181,2016-10-24
21,21.62,43,2017,227,2017-10-23
21,21.62,43,2018,217,2018-10-22
21,21.62,44,2016,209,2016-10-31
21,21.62,44,2017,197,2017-10-30
21,21.62,44,2018,199,2018-10-29
21,21.62,45,2016,217,2016-11-07
21,21.62,45,2017,181,2017-11-06
21,21.62,45,2018,227,2018-11-05
21,21.62,46,2016,199,2016-11-14
21,21.62,46,2017,209,2017-11-13
21,21.62,46,2018,197,2018-11-12
21,21.62,47,2016,227,2016-11-21
21,21.62,47,2017,217,2017-11-20
21,21.62,47,2018,181,2018-11-19
21,21.62,48,2016,197,2016-11-28
21,21.62,48,2017,199,2017-11-27
21,21.62,48,2018,209,2018-11-26
21,21.62,49,2016,181,2016-12-05
21,21.62,49,2017,227,2017-12-04
21,21.62,49,2018,217,2018-12-03
21,21.62,50,2016,209,2016-12-12
21,21.62,50,2017,197,2017-12-11
21,21.62,50,2018,199,2018-12-10
21,21.62,51,2016,217,2016-12-19
21,21.62,51,2017,181,2017-12-18
21,21.62,51,2018,227,2018-12-17
21,21.62,52,2016,172,2016-12-26
21,21.62,52,2017,236,2017-12-25
21,21.62,52,2018,197,2018-12-24
22,53.97,1,2017,43,2017-01-02
22,53.97,1,2018,64,2018-01-01
22,53.97,1,2019,46,2019-01-07
22,53.97,2,2017,56,2017-01-09
22,53.97,2,2018,49,2018-01-08
22,53.97,2,2019,47,2019-01-14
22,53.97,3,2017,57,2017-01-16
22,53.97,3,2018,43,2018-01-15
22,53.97,3,2019,53,2019-01-21
22,53.97,4,2017,47,2017-01-23
22,53.97,4,2018,56,2018-01-22
22,53.97,4,2019,49,2019-01-28
22,53.97,5,2017,53,2017-01-30
22,53.97,5,2018,57,2018-01-29
22,53.97,5,2019,43,2019-02-04
22,53.97,6,2017,49,2017-02-06
22,53.97,6,2018,47,2018-02-05
22,53.97,6,2019,56,2019-02-11
22,53.97,7,2017,43,2017-02-13
22,53.97,7,2018,53,2018-02-12
22,53.97,7,2019,57,2019-02-18
22,53.97,8,2017,56,2017-02-20
22,53.97,8,2018,49,2018-02-19
22,53.97,8,2019,47,2019-02-25
22,53.97,9,2017,57,2017-02-27
22,53.97,9,2018,43,2018-02-26
22,53.97,9,2019,53,2019-03-04
22,53.97,10,2017,47,2017-03-06
22,53.97,10,2018,56,2018-03-05
22,53.97,10,2019,49,2019-03-11
22,53.97,11,2017,53,2017-03-13
22,53.97,11,2018,57,2018-03-12
22,53.97,11,2019,43,2019-03-18
22,53.97,12,2017,49,2017-03-20
22,53.97,12,2018,47,2018-03-19
22,53.97,12,2019,56,2019-03-25
22,53.97,13,2017,43,2017-03-27
22,53.97,13,2018,53,2018-03-26
22,53.97,13,2019,57,2019-04-01
22,53.97,14,2017,56,2017-04-03
22,53.97,14,2018,49,2018-04-02
22,53.97,14,2019,47,2019-04-08
22,53.97,15,2017,57,2017-04-10
22,53.97,15,2018,43,2018-04-09
22,53.97,15,2019,53,2019-04-15
22,53.97,16,2017,47,2017-04-17
22,53.97,16,2018,56,2018-04-16
22,53.97,16,2019,49,2019-04-22
22,53.97,17,2017,53,2017-04-24
22,53.97,17,2018,57,2018-04-23
22,53.97,17,2019,43,2019-04-29
22,53.97,18,2017,49,2017-05-01
22,53.97,18,2018,47,2018-04-30
22,53.97,18,2019,56,2019-05-06
22,53.97,19,2017,43,2017-05-08
22,53.97,19,2018,53,2018-05-07
22,53.97,19,2019,57,2019-05-13
22,53.97,20,2017,56,2017-05-15
22,53.97,20,2018,49,2018-05-14
22,53.97,20,2019,47,2019-05-20
22,53.97,21,2017,57,2017-05-22
22,53.97,21,2018,43,2018-05-21
22,53.97,21,2019,53,2019-05-27
22,53.97,22,2016,49,2016-05-30
22,53.97,22,2017,47,2017-05-29
22,53.97,22,2018,56,2018-05-28
22,53.97,22,2019,31,2019-06-03
22,53.97,23,2016,43,2016-06-06
22,53.97,23,2017,53,2017-06-05
22,53.97,23,2018,57,2018-06-04
22,53.97,24,2016,56,2016-06-13
22,53.97,24,2017,49,2017-06-12
22,53.97,24,2018,47,2018-06-11
22,53.97,25,2016,57,2016-06-20
22,53.97,25,2017,43,2017-06-19
22,53.97,25,2018,53,2018-06-18
22,53.97,26,2016,47,2016-06-27
22,53.97,26,2017,56,2017-06-26
22,53.97,26,2018,49,2018-06-25
22,53.97,27,2016,53,2016-07-04
22,53.97,27,2017,57,2017-07-03
22,53.97,27,2018,43,2018-07-02
22,53.97,28,2016,49,2016-07-11
22,53.97,28,2017,47,2017-07-10
22,53.97,28,2018,56,2018-07-09
22,53.97,29,2016,43,2016-07-18
22,53.97,29,2017,53,2017-07-17
22,53.97,29,2018,57,2018-07-16
22,53.97,30,2016,56,2016-07-25
22,53.97,30,2017,49,2017-07-24
22,53.97,30,2018,47,2018-07-23
22,53.97,31,2016,57,2016-08-01
22,53.97,31,2017,43,2017-07-31
22,53.97,31,2018,53,2018-07-30
22,53.97,32,2016,47,2016-08-08
22,53.97,32,2017,56,2017-08-07
22,53.97,32,2018,49,2018-08-06
22,53.97,33,2016,53,2016-08-15
22,53.97,33,2017,57,2017-08-14
22,53.97,33,2018,43,2018-08-13
22,53.97,34,2016,49,2016-08-22
22,53.97,34,2017,47,2017-08-21
22,53.97,34,2018,56,2018-08-20
22,53.97,35,2016,43,2016-08-29
22,53.97,35,2017,53,2017-08-28
22,53.97,35,2018,57,2018-08-27
22,53.97,36,2016,56,2016-09-05
22,53.97,36,2017,49,2017-09-04
22,53.97,36,2018,47,2018-09-03
22,53.97,37,2016,57,2016-09-12
22,53.97,37,2017,43,2017-09-11
22,53.97,37,2018,53,2018-09-10
22,53.97,38,2016,47,2016-09-19
22,53.97,38,2017,56,2017-09-18
22,53.97,38,2018,49,2018-09-17
22,53.97,39,2016,53,2016-09-26
22,53.97,39,2017,57,2017-09-25
22,53.97,39,2018,43,2018-09-24
22,53.97,40,2016,49,2016-10-03
22,53.97,40,2017,47,2017-10-02
22,53.97,40,2018,56,2018-10-01
22,53.97,41,2016,43,2016-10-10
22,53.97,41,2017,53,2017-10-09
22,53.97,41,2018,57,2018-10-08
22,53.97,42,2016,56,2016-10-17
22,53.97,42,2017,49,2017-10-16
22,53.97,42,2018,47,2018-10-15
22,53.97,43,2016,57,2016-10-24
22,53.97,43,2017,43,2017-10-23
22,53.97,43,2018,53,2018-10-22
22,53.97,44,2016,47,2016-10-31
22,53.97,44,2017,56,2017-10-30
22,53.97,44,2018,49,2018-10-29
22,53.97,45,2016,53,2016-11-07
22,53.97,45,2017,57,2017-11-06
22,53.97,45,2018,43,2018-11-05
22,53.97,46,2016,49,2016-11-14
22,53.97,46,2017,47,2017-11-13
22,53.97,46,2018,56,2018-11-12
22,53.97,47,2016,43,2016-11-21
22,53.97,47,2017,53,2017-11-20
22,53.97,47,2018,57,2018-11-19
22,53.97,48,2016,56,2016-11-28
22,53.97,48,2017,49,2017-11-27
22,53.97,48,2018,47,2018-11-26
22,53.97,49,2016,57,2016-12-05
22,53.97,49,2017,43,2017-12-04
22,53.97,49,2018,53,2018-12-03
22,53.97,50,2016,47,2016-12-12
22,53.97,50,2017,56,2017-12-11
22,53.97,50,2018,49,2018-12-10
22,53.97,51,2016,53,2016-12-19
22,53.97,51,2017,57,2017-12-18
22,53.97,51,2018,43,2018-12-17
22,53.97,52,2016,42,2016-12-26
22,53.97,52,2017,54,2017-12-25
22,53.97,52,2018,56,2018-12-24
23,2.76,1,2017,96,2017-01-02
23,2.76,1,2018,112,2018-01-01
23,2.76,1,2019,88,2019-01-07
23,2.76,2,2017,97,2017-01-09
23,2.76,2,2018,97,2018-01-08
23,2.76,2,2019,117,2019-01-14
23,2.76,3,2017,100,2017-01-16
23,2.76,3,2018,96,2018-01-15
23,2.76,3,2019,100,2019-01-21
23,2.76,4,2017,117,2017-01-23
23,2.76,4,2018,97,2018-01-22
23,2.76,4,2019,97,2019-01-28
23,2.76,5,2017,100,2017-01-30
23,2.76,5,2018,100,2018-01-29
23,2.76,5,2019,96,2019-02-04
23,2.76,6,2017,97,2017-02-06
23,2.76,6,2018,117,2018-02-05
23,2.76,6,2019,97,2019-02-11
23,2.76,7,2017,96,2017-02-13
23,2.76,7,2018,100,2018-02-12
23,2.76,7,2019,100,2019-02-18
23,2.76,8,2017,97,2017-02-20
23,2.76,8,2018,97,2018-02-19
23,2.76,8,2019,117,2019-02-25
23,2.76,9,2017,100,2017-02-27
23,2.76,9,2018,96,2018-02-26
23,2.76,9,2019,100,2019-03-04
23,2.76,10,2017,117,2017-03-06
23,2.76,10,2018,97,2018-03-05
23,2.76,10,2019,97,2019-03-11
23,2.76,11,2017,100,2017-03-13
23,2.76,11,2018,100,2018-03-12
23,2.76,11,2019,96,2019-03-18
23,2.76,12,2017,97,2017-03-20
23,2.76,12,2018,117,2018-03-19
23,2.76,12,2019,97,2019-03-25
23,2.76,13,2017,96,2017-03-27
23,2.76,13,2018,100,2018-03-26
23,2.76,13,2019,100,2019-04-01
23,2.76,14,2017,97,2017-04-03
23,2.76,14,2018,97,2018-04-02
23,2.76,14,2019,117,2019-04-08
23,2.76,15,2017,100,2017-04-10
23,2.76,15,2018,96,2018-04-09
23,2.76,15,2019,100,2019-04-15
23,2.76,16,2017,117,2017-04-17
23,2.76,16,2018,97,2018-04-16
23,2.76,16,2019,97,2019-04-22
23,2.76,17,2017,100,2017-04-24
23,2.76,17,2018,100,2018-04-23
23,2.76,17,2019,96,2019-04-29
23,2.76,18,2017,97,2017-05-01
23,2.76,18,2018,117,2018-04-30
23,2.76,18,2019,97,2019-05-06
23,2.76,19,2017,96,2017-05-08
23,2.76,19,2018,100,2018-05-07
23,2.76,19,2019,100,2019-05-13
23,2.76,20,2017,97,2017-05-15
23,2.76,20,2018,97,2018-05-14
23,2.76,20,2019,117,2019-05-20
23,2.76,21,2017,100,2017-05-22
23,2.76,21,2018,96,2018-05-21
23,2.76,21,2019,100,2019-05-27
23,2.76,22,2016,97,2016-05-30
23,2.76,22,2017,117,2017-05-29
23,2.76,22,2018,97,2018-05-28
23,2.76,22,2019,57,2019-06-03
23,2.76,23,2016,96,2016-06-06
23,2.76,23,2017,100,2017-06-05
23,2.76,23,2018,100,2018-06-04
23,2.76,24,2016,97,2016-06-13
23,2.76,24,2017,97,2017-06-12
23,2.76,24,2018,117,2018-06-11
23,2.76,25,2016,100,2016-06-20
23,2.76,25,2017,96,2017-06-19
23,2.76,25,2018,100,2018-06-18
23,2.76,26,2016,117,2016-06-27
23,2.76,26,2017,97,2017-06-26
23,2.76,26,2018,97,2018-06-25
23,2.76,27,2016,100,2016-07-04
23,2.76,27,2017,100,2017-07-03
23,2.76,27,2018,96,2018-07-02
23,2.76,28,2016,97,2016-07-11
23,2.76,28,2017,117,2017-07-10
23,2.76,28,2018,97,2018-07-09
23,2.76,29,2016,96,2016-07-18
23,2.76,29,2017,100,2017-07-17
23,2.76,29,2018,100,2018-07-16
23,2.76,30,2016,97,2016-07-25
23,2.76,30,2017,97,2017-07-24
23,2.76,30,2018,117,2018-07-23
23,2.76,31,2016,100,2016-08-01
23,2.76,31,2017,96,2017-07-31
23,2.76,31,2018,100,2018-07-30
23,2.76,32,2016,117,2016-08-08
23,2.76,32,2017,97,2017-08-07
23,2.76,32,2018,97,2018-08-06
23,2.76,33,2016,100,2016-08-15
23,2.76,33,2017,100,2017-08-14
23,2.76,33,2018,96,2018-08-13
23,2.76,34,2016,97,2016-08-22
23,2.76,34,2017,117,2017-08-21
23,2.76,34,2018,97,2018-08-20
23,2.76,35,2016,96,2016-08-29
23,2.76,35,2017,100,2017-08-28
23,2.76,35,2018,100,2018-08-27
23,2.76,36,2016,97,2016-09-05
23,2.76,36,2017,97,2017-09-04
23,2.76,36,2018,117,2018-09-03
23,2.76,37,2016,100,2016-09-12
23,2.76,37,2017,96,2017-09-11
23,2.76,37,2018,100,2018-09-10
23,2.76,38,2016,117,2016-09-19
23,2.76,38,2017,97,2017-09-18
23,2.76,38,2018,97,2018-09-17
23,2.76,39,2016,100,2016-09-26
23,2.76,39,2017,100,2017-09-25
23,2.76,39,2018,96,2018-09-24
23,2.76,40,2016,97,2016-10-03
23,2.76,40,2017,117,2017-10-02
23,2.76,40,2018,97,2018-10-01
23,2.76,41,2016,96,2016-10-10
23,2.76,41,2017,100,2017-10-09
23,2.76,41,2018,100,2018-10-08
23,2.76,42,2016,97,2016-10-17
23,2.76,42,2017,97,2017-10-16
23,2.76,42,2018,117,2018-10-15
23,2.76,43,2016,100,2016-10-24
23,2.76,43,2017,96,2017-10-23
23,2.76,43,2018,100,2018-10-22
23,2.76,44,2016,117,2016-10-31
23,2.76,44,2017,97,2017-10-30
23,2.76,44,2018,97,2018-10-29
23,2.76,45,2016,100,2016-11-07
23,2.76,45,2017,100,2017-11-06
23,2.76,45,2018,96,2018-11-05
23,2.76,46,2016,97,2016-11-14
23,2.76,46,2017,117,2017-11-13
23,2.76,46,2018,97,2018-11-12
23,2.76,47,2016,96,2016-11-21
23,2.76,47,2017,100,2017-11-20
23,2.76,47,2018,100,2018-11-19
23,2.76,48,2016,97,2016-11-28
23,2.76,48,2017,97,2017-11-27
23,2.76,48,2018,117,2018-11-26
23,2.76,49,2016,100,2016-12-05
23,2.76,49,2017,96,2017-12-04
23,2.76,49,2018,100,2018-12-03
23,2.76,50,2016,117,2016-12-12
23,2.76,50,2017,97,2017-12-11
23,2.76,50,2018,97,2018-12-10
23,2.76,51,2016,100,2016-12-19
23,2.76,51,2017,100,2017-12-18
23,2.76,51,2018,96,2018-12-17
23,2.76,52,2016,83,2016-12-26
23,2.76,52,2017,131,2017-12-25
23,2.76,52,2018,97,2018-12-24
24,40.29,1,2017,128,2017-01-02
24,40.29,1,2018,143,2018-01-01
24,40.29,1,2019,112,2019-01-07
24,40.29,2,2017,119,2017-01-09
24,40.29,2,2018,124,2018-01-08
24,40.29,2,2019,133,2019-01-14
24,40.29,3,2017,135,2017-01-16
24,40.29,3,2018,128,2018-01-15
24,40.29,3,2019,120,2019-01-21
24,40.29,4,2017,133,2017-01-23
24,40.29,4,2018,119,2018-01-22
24,40.29,4,2019,124,2019-01-28
24,40.29,5,2017,120,2017-01-30
24,40.29,5,2018,135,2018-01-29
24,40.29,5,2019,128,2019-02-04
24,40.29,6,2017,124,2017-02-06
24,40.29,6,2018,133,2018-02-05
24,40.29,6,2019,119,2019-02-11
24,40.29,7,2017,128,2017-02-13
24,40.29,7,2018,120,2018-02-12
24,40.29,7,2019,135,2019-02-18
24,40.29,8,2017,119,2017-02-20
24,40.29,8,2018,124,2018-02-19
24,40.29,8,2019,133,2019-02-25
24,40.29,9,2017,135,2017-02-27
24,40.29,9,2018,128,2018-02-26
24,40.29,9,2019,120,2019-03-04
24,40.29,10,2017,133,2017-03-06
24,40.29,10,2018,119,2018-03-05
24,40.29,10,2019,124,2019-03-11
24,40.29,11,2017,120,2017-03-13
24,40.29,11,2018,135,2018-03-12
24,40.29,11,2019,128,2019-03-18
24,40.29,12,2017,124,2017-03-20
24,40.29,12,2018,133,2018-03-19
24,40.29,12,2019,119,2019-03-25
24,40.29,13,2017,128,2017-03-27
24,40.29,13,2018,120,2018-03-26
24,40.29,13,2019,135,2019-04-01
24,40.29,14,2017,119,2017-04-03
24,40.29,14,2018,124,2018-04-02
24,40.29,14,2019,133,2019-04-08
24,40.29,15,2017,135,2017-04-10
24,40.29,15,2018,128,2018-04-09
24,40.29,15,2019,120,2019-04-15
24,40.29,16,2017,133,2017-04-17
24,40.29,16,2018,119,2018-04-16
24,40.29,16,2019,124,2019-04-22
24,40.29,17,2017,120,2017-04-24
24,40.29,17,2018,135,2018-04-23
24,40.29,17,2019,128,2019-04-29
24,40.29,18,2017,124,2017-05-01
24,40.29,18,2018,133,2018-04-30
24,40.29,18,2019,119,2019-05-06
24,40.29,19,2017,128,2017-05-08
24,40.29,19,2018,120,2018-05-07
24,40.29,19,2019,135,2019-05-13
24,40.29,20,2017,119,2017-05-15
24,40.29,20,2018,124,2018-05-14
24,40.29,20,2019,133,2019-05-20
24,40.29,21,2017,135,2017-05-22
24,40.29,21,2018,128,2018-05-21
24,40.29,21,2019,120,2019-05-27
24,40.29,22,2016,124,2016-05-30
24,40.29,22,2017,133,2017-05-29
24,40.29,22,2018,119,2018-05-28
24,40.29,22,2019,68,2019-06-03
24,40.29,23,2016,128,2016-06-06
24,40.29,23,2017,120,2017-06-05
24,40.29,23,2018,135,2018-06-04
24,40.29,24,2016,119,2016-06-13
24,40.29,24,2017,124,2017-06-12
24,40.29,24,2018,133,2018-06-11
24,40.29,25,2016,135,2016-06-20
24,40.29,25,2017,128,2017-06-19
24,40.29,25,2018,120,2018-06-18
24,40.29,26,2016,133,2016-06-27
24,40.29,26,2017,119,2017-06-26
24,40.29,26,2018,124,2018-06-25
24,40.29,27,2016,120,2016-07-04
24,40.29,27,2017,135,2017-07-03
24,40.29,27,2018,128,2018-07-02
24,40.29,28,2016,124,2016-07-11
24,40.29,28,2017,133,2017-07-10
24,40.29,28,2018,119,2018-07-09
24,40.29,29,2016,128,2016-07-18
24,40.29,29,2017,120,2017-07-17
24,40.29,29,2018,135,2018-07-16
24,40.29,30,2016,119,2016-07-25
24,40.29,30,2017,124,2017-07-24
24,40.29,30,2018,133,2018-07-23
24,40.29,31,2016,135,2016-08-01
24,40.29,31,2017,128,2017-07-31
24,40.29,31,2018,120,2018-07-30
24,40.29,32,2016,133,2016-08-08
24,40.29,32,2017,119,2017-08-07
24,40.29,32,2018,124,2018-08-06
24,40.29,33,2016,120,2016-08-15
24,40.29,33,2017,135,2017-08-14
24,40.29,33,2018,128,2018-08-13
24,40.29,34,2016,124,2016-08-22
24,40.29,34,2017,133,2017-08-21
24,40.29,34,2018,119,2018-08-20
24,40.29,35,2016,128,2016-08-29
24,40.29,35,2017,120,2017-08-28
24,40.29,35,2018,135,2018-08-27
24,40.29,36,2016,119,2016-09-05
24,40.29,36,2017,124,2017-09-04
24,40.29,36,2018,133,2018-09-03
24,40.29,37,2016,135,2016-09-12
24,40.29,37,2017,128,2017-09-11
24,40.29,37,2018,120,2018-09-10
24,40.29,38,2016,133,2016-09-19
24,40.29,38,2017,119,2017-09-18
24,40.29,38,2018,124,2018-09-17
24,40.29,39,2016,120,2016-09-26
24,40.29,39,2017,135,2017-09-25
24,40.29,39,2018,128,2018-09-24
24,40.29,40,2016,124,2016-10-03
24,40.29,40,2017,133,2017-10-02
24,40.29,40,2018,119,2018-10-01
24,40.29,41,2016,128,2016-10-10
24,40.29,41,2017,120,2017-10-09
24,40.29,41,2018,135,2018-10-08
24,40.29,42,2016,119,2016-10-17
24,40.29,42,2017,124,2017-10-16
24,40.29,42,2018,133,2018-10-15
24,40.29,43,2016,135,2016-10-24
24,40.29,43,2017,128,2017-10-23
24,40.29,43,2018,120,2018-10-22
24,40.29,44,2016,133,2016-10-31
24,40.29,44,2017,119,2017-10-30
24,40.29,44,2018,124,2018-10-29
24,40.29,45,2016,120,2016-11-07
24,40.29,45,2017,135,2017-11-06
24,40.29,45,2018,128,2018-11-05
24,40.29,46,2016,124,2016-11-14
24,40.29,46,2017,133,2017-11-13
24,40.29,46,2018,119,2018-11-12
24,40.29,47,2016,128,2016-11-21
24,40.29,47,2017,120,2017-11-20
24,40.29,47,2018,135,2018-11-19
24,40.29,48,2016,119,2016-11-28
24,40.29,48,2017,124,2017-11-27
24,40.29,48,2018,133,2018-11-26
24,40.29,49,2016,135,2016-12-05
24,40.29,49,2017,128,2017-12-04
24,40.29,49,2018,120,2018-12-03
24,40.29,50,2016,133,2016-12-12
24,40.29,50,2017,119,2017-12-11
24,40.29,50,2018,124,2018-12-10
24,40.29,51,2016,120,2016-12-19
24,40.29,51,2017,135,2017-12-18
24,40.29,51,2018,128,2018-12-17
24,40.29,52,2016,105,2016-12-26
24,40.29,52,2017,152,2017-12-25
24,40.29,52,2018,119,2018-12-24
25,58.12,1,2017,149,2017-01-02
25,58.12,1,2018,192,2018-01-01
25,58.12,1,2019,141,2019-01-07
25,58.12,2,2017,156,2017-01-09
25,58.12,2,2018,153,2018-01-08
25,58.12,2,2019,145,2019-01-14
25,58.12,3,2017,167,2017-01-16
25,58.12,3,2018,149,2018-01-15
25,58.12,3,2019,166,2019-01-21
25,58.12,4,2017,145,2017-01-23
25,58.12,4,2018,156,2018-01-22
25,58.12,4,2019,153,2019-01-28
25,58.12,5,2017,166,2017-01-30
25,58.12,5,2018,167,2018-01-29
25,58.12,5,2019,149,2019-02-04
25,58.12,6,2017,153,2017-02-06
25,58.12,6,2018,145,2018-02-05
25,58.12,6,2019,156,2019-02-11
25,58.12,7,2017,149,2017-02-13
25,58.12,7,2018,166,2018-02-12
25,58.12,7,2019,167,2019-02-18
25,58.12,8,2017,156,2017-02-20
25,58.12,8,2018,153,2018-02-19
25,58.12,8,2019,145,2019-02-25
25,58.12,9,2017,167,2017-02-27
25,58.12,9,2018,149,2018-02-26
25,58.12,9,2019,166,2019-03-04
25,58.12,10,2017,145,2017-03-06
25,58.12,10,2018,156,2018-03-05
25,58.12,10,2019,153,2019-03-11
25,58.12,11,2017,166,2017-03-13
25,58.12,11,2018,167,2018-03-12
25,58.12,11,2019,149,2019-03-18
25,58.12,12,2017,153,2017-03-20
25,58.12,12,2018,145,2018-03-19
25,58.12,12,2019,156,2019-03-25
25,58.12,13,2017,149,2017-03-27
25,58.12,13,2018,166,2018-03-26
25,58.12,13,2019,167,2019-04-01
25,58.12,14,2017,156,2017-04-03
25,58.12,14,2018,153,2018-04-02
25,58.12,14,2019,145,2019-04-08
25,58.12,15,2017,167,2017-04-10
25,58.12,15,2018,149,2018-04-09
25,58.12,15,2019,166,2019-04-15
25,58.12,16,2017,145,2017-04-17
25,58.12,16,2018,156,2018-04-16
25,58.12,16,2019,153,2019-04-22
25,58.12,17,2017,166,2017-04-24
25,58.12,17,2018,167,2018-04-23
25,58.12,17,2019,149,2019-04-29
25,58.12,18,2017,153,2017-05-01
25,58.12,18,2018,145,2018-04-30
25,58.12,18,2019,156,2019-05-06
25,58.12,19,2017,149,2017-05-08
25,58.12,19,2018,166,2018-05-07
25,58.12,19,2019,167,2019-05-13
25,58.12,20,2017,156,2017-05-15
25,58.12,20,2018,153,2018-05-14
25,58.12,20,2019,145,2019-05-20
25,58.12,21,2017,167,2017-05-22
25,58.12,21,2018,149,2018-05-21
25,58.12,21,2019,166,2019-05-27
25,58.12,22,2016,153,2016-05-30
25,58.12,22,2017,145,2017-05-29
25,58.12,22,2018,156,2018-05-28
25,58.12,22,2019,97,2019-06-03
25,58.12,23,2016,149,2016-06-06
25,58.12,23,2017,166,2017-06-05
25,58.12,23,2018,167,2018-06-04
25,58.12,24,2016,156,2016-06-13
25,58.12,24,2017,153,2017-06-12
25,58.12,24,2018,145,2018-06-11
25,58.12,25,2016,167,2016-06-20
25,58.12,25,2017,149,2017-06-19
25,58.12,25,2018,166,2018-06-18
25,58.12,26,2016,145,2016-06-27
25,58.12,26,2017,156,2017-06-26
25,58.12,26,2018,153,2018-06-25
25,58.12,27,2016,166,2016-07-04
25,58.12,27,2017,167,2017-07-03
25,58.12,27,2018,149,2018-07-02
25,58.12,28,2016,153,2016-07-11
25,58.12,28,2017,145,2017-07-10
25,58.12,28,2018,156,2018-07-09
25,58.12,29,2016,149,2016-07-18
25,58.12,29,2017,166,2017-07-17
25,58.12,29,2018,167,2018-07-16
25,58.12,30,2016,156,2016-07-25
25,58.12,30,2017,153,2017-07-24
25,58.12,30,2018,145,2018-07-23
25,58.12,31,2016,167,2016-08-01
25,58.12,31,2017,149,2017-07-31
25,58.12,31,2018,166,2018-07-30
25,58.12,32,2016,145,2016-08-08
25,58.12,32,2017,156,2017-08-07
25,58.12,32,2018,153,2018-08-06
25,58.12,33,2016,166,2016-08-15
25,58.12,33,2017,167,2017-08-14
25,58.12,33,2018,149,2018-08-13
25,58.12,34,2016,153,2016-08-22
25,58.12,34,2017,145,2017-08-21
25,58.12,34,2018,156,2018-08-20
25,58.12,35,2016,149,2016-08-29
25,58.12,35,2017,166,2017-08-28
25,58.12,35,2018,167,2018-08-27
25,58.12,36,2016,156,2016-09-05
25,58.12,36,2017,153,2017-09-04
25,58.12,36,2018,145,2018-09-03
25,58.12,37,2016,167,2016-09-12
25,58.12,37,2017,149,2017-09-11
25,58.12,37,2018,166,2018-09-10
25,58.12,38,2016,145,2016-09-19
25,58.12,38,2017,156,2017-09-18
25,58.12,38,2018,153,2018-09-17
25,58.12,39,2016,166,2016-09-26
25,58.12,39,2017,167,2017-09-25
25,58.12,39,2018,149,2018-09-24
25,58.12,40,2016,153,2016-10-03
25,58.12,40,2017,145,2017-10-02
25,58.12,40,2018,156,2018-10-01
25,58.12,41,2016,149,2016-10-10
25,58.12,41,2017,166,2017-10-09
25,58.12,41,2018,167,2018-10-08
25,58.12,42,2016,156,2016-10-17
25,58.12,42,2017,153,2017-10-16
25,58.12,42,2018,145,2018-10-15
25,58.12,43,2016,167,2016-10-24
25,58.12,43,2017,149,2017-10-23
25,58.12,43,2018,166,2018-10-22
25,58.12,44,2016,145,2016-10-31
25,58.12,44,2017,156,2017-10-30
25,58.12,44,2018,153,2018-10-29
25,58.12,45,2016,166,2016-11-07
25,58.12,45,2017,167,2017-11-06
25,58.12,45,2018,149,2018-11-05
25,58.12,46,2016,153,2016-11-14
25,58.12,46,2017,145,2017-11-13
25,58.12,46,2018,156,2018-11-12
25,58.12,47,2016,149,2016-11-21
25,58.12,47,2017,166,2017-11-20
25,58.12,47,2018,167,2018-11-19
25,58.12,48,2016,156,2016-11-28
25,58.12,48,2017,153,2017-11-27
25,58.12,48,2018,145,2018-11-26
25,58.12,49,2016,167,2016-12-05
25,58.12,49,2017,149,2017-12-04
25,58.12,49,2018,166,2018-12-03
25,58.12,50,2016,145,2016-12-12
25,58.12,50,2017,156,2017-12-11
25,58.12,50,2018,153,2018-12-10
25,58.12,51,2016,166,2016-12-19
25,58.12,51,2017,167,2017-12-18
25,58.12,51,2018,149,2018-12-17
25,58.12,52,2016,133,2016-12-26
